X,Y,Goal,Distance,Angle
95.5,22.2,0,30.2834938539132,54.0004468503955
91.3,49.0,0,30.078065097343,107.410843121715
93.4,25.0,0,30.5378453725864,60.5809238482516
85.6,35.9,0,34.6434698031245,83.2032050776247
93.2,26.7,0,29.9187232347906,63.6062361437698
94.0,47.3,0,27.0053698363862,105.68310779639
94.0,29.2,0,28.1538629676284,67.4427533652944
92.8,29.1,0,29.3027302482209,68.1622814060162
99.4,20.6,0,28.2969963070288,46.7183580016555
85.3,37.4,0,34.7972700078613,85.7149515414644
92.0,48.2,0,29.1760175486649,106.323046229056
91.6,45.4,0,28.9088221828562,100.765755544743
97.5,36.1,0,22.8354986807821,80.1664360357929
103.1,67.6,0,32.3630962671992,148.520079238162
95.9,35.0,0,24.6132078364442,78.2791885011905
97.0,13.6,0,35.0137115998861,41.0627748351759
76.2,29.8,0,44.9719912834644,76.8907918018457
98.2,22.8,0,27.768327281275,51.7268840490013
99.1,54.4,0,25.3805043291106,124.566655860895
90.5,50.5,0,31.3129366237024,109.592281891052
89.3,41.6,0,30.7416655371826,92.9834000322281
96.1,45.7,0,24.5703072833858,103.414102496133
100.8,44.7,1,19.7668915108067,103.755039445995
94.0,37.7,0,26.101532522057,84.9446864819458
92.2,40.7,0,27.808811553175,91.4423946974919
98.7,26.1,0,25.4342289051585,56.8722503139845
91.5,53.0,0,31.3249102153542,114.519642688191
100.9,59.7,0,27.439023306233,135.885946593854
90.5,52.9,0,32.1972048476261,113.619188191459
101.1,30.8,0,21.0202283527083,64.0444553995972
95.4,48.8,0,26.1266147826311,109.683327546441
89.6,57.0,0,34.8304464513448,119.214379980268
94.0,44.8,0,26.4393645914572,100.459909092929
89.8,36.0,0,30.4637489485454,82.4550709612432
81.8,43.2,0,38.3337970986439,94.7884665503137
101.1,29.3,0,21.7186555753343,60.4841697139157
84.2,39.1,0,35.8113110622887,88.5599066382041
113.1,17.5,0,23.5342303889462,17.0490309721098
105.7,15.4,0,28.4543494039136,30.1694717162537
87.4,26.5,0,35.2846992335205,67.5050439003202
100.5,37.3,0,19.6860356598275,82.1168606832702
82.0,43.0,0,38.1182371050918,94.5139884580013
93.2,45.9,0,27.4417565035477,102.415575090733
97.8,38.8,0,22.2324087763787,86.905941941083
98.9,58.6,0,28.1277443105557,131.39671136346
97.3,17.3,0,32.1026478658693,45.0
99.7,35.7,0,20.7504216824623,78.0402377780693
97.0,51.9,0,25.8961387083094,117.356652335865
95.1,56.6,0,29.9260755863511,123.69006752598
106.4,9.9,0,33.0298349980741,24.3147487815411
87.0,29.5,0,34.6301891418456,72.3498757800699
99.2,26.9,0,24.5814971065637,57.796960725595
89.4,42.4,0,30.6939733498288,94.4846060095446
89.7,49.1,0,31.6370036507884,106.716590821267
91.9,53.1,0,31.0035481840385,114.994564648555
88.0,28.4,0,34.0376262392077,70.0744193418157
85.8,31.7,0,35.1927549362081,76.3586212627086
97.7,32.8,0,23.4335229959134,72.1062907542957
96.4,25.5,0,27.6985559190366,58.433152273546
87.8,44.1,0,32.4599753542728,97.2563782421887
95.0,50.8,0,27.2330681341637,113.36434447606
99.1,52.9,0,24.5605374534028,121.683916950893
100.2,40.3,0,19.8022725968511,90.8680514497454
88.0,47.6,0,32.8901200970747,103.360218444764
100.9,50.4,0,21.7478734592603,118.56840772525
91.7,48.4,0,29.5203319764531,106.531930622747
100.1,56.8,0,26.0432332862108,130.171763320279
93.3,29.9,0,28.5464533699022,69.2795147003089
91.1,49.9,1,30.5486497246605,108.909437184829
100.9,31.1,0,21.0717820793591,65.0159596028827
93.7,45.8,0,26.931951284673,102.436506895702
82.7,49.6,0,38.5155812626526,104.433122242812
93.0,36.1,0,27.2802126091422,81.7807907511009
98.1,43.4,0,22.1623554704819,98.824784209109
97.4,56.1,0,27.7483332832803,125.465668052537
93.4,61.5,0,34.2024852898148,128.947592854335
99.5,24.3,0,25.8213090295593,52.5531697750292
90.9,57.0,0,33.7017803684019,120.293149533246
108.0,64.6,0,27.3707873470969,153.996654155489
94.0,31.9,0,27.2325173276361,72.6961797579113
82.4,38.6,0,37.6260548024903,87.8676315634459
81.5,38.1,0,38.5468546057911,87.17470824163
94.7,22.0,0,31.0497987111028,54.5695773794734
101.1,31.0,0,20.9334660293034,64.5366549381284
93.6,33.0,0,27.3122683056534,75.1496617010158
92.2,44.3,0,28.1305883336982,98.792618289818
87.0,34.0,0,33.5410196624968,79.695153531234
91.7,50.2,0,30.0820544511175,109.820381087475
91.2,48.5,0,30.0281534563816,106.443379614855
98.0,22.5,0,28.1113855937412,51.4993462796546
95.5,48.7,0,25.9988461282419,109.550054325048
86.6,39.8,0,33.4005987970276,89.6569156004758
88.9,50.9,0,32.9548175537356,109.314661331313
97.1,40.2,0,22.9008733457919,90.5003870987926
94.3,37.1,0,25.8631011288283,83.5619504850016
99.9,20.6,0,27.9351033647631,46.0152619716711
93.7,53.6,0,29.6082758701009,117.343948834864
87.0,36.0,0,33.2415402771893,83.0887728809753
115.0,17.7,0,22.8536649139695,12.6375798224518
84.3,39.2,0,35.7089624604244,88.7162758135435
110.7,62.5,1,24.3462522783282,157.543061000058
100.7,32.6,0,20.6700266085944,69.0221927871264
93.6,27.8,0,29.0826408704574,65.1973398465825
100.2,31.5,0,21.5473896330855,66.7664943294835
95.4,42.0,0,24.6811669092043,94.6479706913871
95.7,53.1,0,27.6061587331523,118.328869492657
92.1,33.6,0,28.6246397357242,77.0803972782274
99.0,26.3,0,25.0736913915762,56.8803362125967
92.3,42.5,0,27.8125870785154,95.1571269732179
97.9,61.1,0,30.55519595748,133.673945623295
96.2,31.0,0,25.4448423064479,69.2858251556513
88.7,41.5,0,31.3359218788916,92.7437049762235
85.9,47.2,0,34.8518292202863,101.922525793634
90.0,29.1,0,31.9188032357105,70.0322296071538
96.0,21.1,0,30.5484860508667,51.77956794515
93.7,54.1,0,29.8412466227535,118.196723597964
90.6,39.2,0,29.4108823397055,88.4413157937893
88.6,46.9,0,32.1491835044065,102.393494041494
90.6,43.3,0,29.584624384974,96.4043527263841
94.1,24.3,0,30.286960890786,58.7766947132464
88.5,41.9,0,31.5572495632937,93.4517539082221
58.3,16.9,0,65.8824711133394,69.4744908120856
97.7,30.5,0,24.2392244100342,66.9255604935915
99.2,51.9,0,23.9635139326435,119.77453749487
91.5,43.0,0,28.6574597618142,96.0090059574945
85.3,44.3,0,34.9654114804903,97.0640417928004
92.0,50.9,0,30.0467968342717,111.27025245776
93.7,40.4,0,26.3030416492086,90.8713515176781
101.5,40.6,0,18.5097271724896,91.8575903703203
99.0,42.4,0,21.1366979445702,96.519801751657
101.6,37.9,0,18.5194492358709,83.4889805565993
91.1,41.3,0,28.9292239785308,92.5755825563164
91.9,43.6,0,28.329666429381,97.3006158238792
81.5,39.6,0,38.5020778660061,89.4047405915019
91.6,52.1,0,30.870212179381,113.076736636301
93.4,38.1,0,26.6677708104746,85.9143832200251
96.3,33.6,0,24.5489307302783,74.8881716222135
98.9,27.7,0,24.4233494836396,59.7604493020923
90.6,42.8,0,29.5330323536206,95.4403320310055
88.4,53.3,0,34.2848362982821,112.825547814147
96.5,44.8,0,23.985203772326,101.544173930674
93.7,45.0,0,26.771066471099,100.764274880604
92.8,37.9,0,27.2809457314075,85.5851867512728
90.5,32.9,0,30.3423796034523,76.467543368565
88.8,50.7,0,32.983783894514,108.92933925212
88.5,37.6,1,31.5912962697006,85.6430249941538
109.5,65.2,0,27.3,157.38013505196
90.1,51.7,0,32.107631491594,111.370622269343
97.8,63.6,0,32.4006172780705,136.750854186543
99.4,49.7,1,22.769497139814,115.214516768072
89.6,27.0,0,33.0629702234993,66.8469184358865
89.2,25.8,0,33.9157780391369,65.248457362088
88.9,32.0,0,32.1124586414681,75.5742897092515
88.7,44.2,0,31.5805319777866,97.6425996490964
85.9,51.5,0,35.9869420762587,108.63633913419
98.2,26.7,0,25.5368361391931,58.6129781156112
97.0,37.0,1,23.1948270094864,82.5685920288275
98.0,39.4,0,22.0081802973349,88.4377750831575
95.3,45.0,0,25.2009920439653,101.443696696783
95.9,54.7,0,28.2294172805604,121.381458338559
99.8,44.5,1,20.6951685182798,102.558836940948
100.8,57.1,0,25.710892633279,131.689058485389
98.1,20.3,0,29.4567479535675,48.02724518228
95.6,40.8,0,24.4131112314674,91.8778774472854
100.9,18.3,0,28.9084762656215,41.3537287912432
95.1,46.9,1,25.8383436001614,105.48850144291
98.3,27.8,0,24.8943768751098,60.6547838267052
93.5,35.9,0,26.8152941434548,81.2051030345566
93.5,38.1,0,26.5680258958019,85.8990183023153
89.4,31.8,0,31.6796464626738,74.9986815395285
96.1,25.2,0,28.1113855937412,58.2322676065142
99.0,31.9,0,22.5079985782832,68.9076604941725
95.0,52.1,1,27.7742686672395,115.82698212362
87.6,39.5,0,32.4038577950219,89.1158760518644
99.8,29.8,0,22.6291846958745,63.2084844705808
93.1,48.3,0,28.1513765205185,107.147619881397
97.7,25.2,0,26.7643419496912,56.4286800335577
95.1,32.7,0,25.948024973011,73.6603037417018
96.8,25.7,0,27.2530732211984,58.3511786891497
94.9,29.7,0,27.1311628943545,67.6887852590412
96.5,52.6,0,26.6647707659376,118.198883773637
97.8,45.4,1,22.8473193175917,103.671307132196
94.9,38.6,0,25.1390135049091,86.8075273870679
88.6,47.1,0,32.1927010361044,102.741156324032
96.5,49.4,0,25.3102745935322,111.801409486352
87.4,45.2,0,33.0121189868206,99.0628561143429
92.6,27.1,0,30.2848146766659,64.7888067975964
91.9,40.3,0,28.1016013778574,90.6116754747136
97.6,57.2,0,28.2418129729662,127.519113820476
93.8,38.8,0,26.2274665188996,87.3775985394588
88.7,28.5,0,33.3457643487145,69.8260550514431
94.6,47.4,0,26.4560012095555,106.242879102698
89.8,50.0,0,31.8125761295749,108.321040862629
86.5,44.2,0,33.7622570335575,97.1460654954615
88.2,41.0,0,31.8157193852347,91.8011605157224
92.8,37.0,0,27.3649410743016,83.7060518110489
97.2,59.9,0,30.2630137296337,131.1146839472
94.0,52.5,0,28.8487434735033,115.676815681838
97.6,53.5,0,26.1535848403235,121.076469395555
91.9,41.2,0,28.125611104472,92.4453090856094
93.3,35.6,0,27.0601182554696,80.6421049780074
93.1,34.6,0,27.4366543149853,78.6491127227239
94.8,50.0,0,27.1116211245289,111.644435140714
92.9,42.9,1,27.2547243611085,96.1080383181826
88.2,32.7,0,32.6271359454059,77.0711950095023
92.8,28.1,1,29.6892236341741,66.3706222693432
94.7,50.2,0,27.2787463055031,111.957422115103
93.6,56.4,0,31.0792535302893,121.849051319055
89.5,34.7,0,30.9570670445377,80.1421210739556
95.3,48.2,0,26.0255643550721,108.365330656074
99.1,28.4,0,23.9033470459683,60.9686774028975
95.8,30.9,0,25.854400012377,69.3920799376302
88.3,51.0,0,33.5542843762164,109.136935499157
87.6,35.4,0,32.7249140564189,81.9194186183989
91.5,35.0,0,28.9352725924606,80.0493733120484
98.2,34.3,0,22.5328648866495,75.3470335318008
91.5,53.4,0,31.4930150985897,115.181757149842
94.8,43.6,0,25.4558441227157,98.130102354156
90.2,26.0,0,32.9247627174441,64.8359250267057
97.1,53.2,0,26.4319881961233,119.959974719196
90.6,32.3,0,30.3916106845294,75.32360686255
100.7,61.8,0,29.1158032690153,138.480855963961
96.0,42.0,0,24.0831891575846,94.7636416907262
93.9,38.4,0,26.1489961566405,86.4920050242661
92.6,57.4,0,32.4579728264105,122.417037505923
97.4,31.7,0,24.0759215815304,69.8339054502909
90.1,43.1,0,30.0602727865201,95.9192163713056
95.6,44.4,1,24.7935475476988,100.222168633636
94.0,46.1,0,26.7059918370391,103.203665859691
100.9,60.5,0,28.0189221776998,137.024765081561
90.3,39.5,0,29.7042084560421,89.0355156977734
101.4,44.2,1,19.0682982984848,102.724355685422
98.6,23.2,0,27.2066168422316,51.8664298024977
97.5,41.3,0,22.5375242651006,93.3067464802425
89.5,33.2,0,31.2488399784696,77.4314173722028
100.4,43.1,1,19.8436387792159,98.9876372982085
94.3,46.8,0,26.5843939182371,104.820352079522
99.7,60.6,0,28.9214453304118,135.420254904717
94.3,28.7,0,28.0745436294163,66.2654496329063
97.9,47.4,0,23.3060078091465,108.512690674146
98.1,54.3,0,26.1553053891558,123.143252722605
99.3,26.0,0,24.9897979183506,55.9283901926058
101.1,25.9,0,23.5800763357543,53.2758928270752
94.1,37.8,0,25.9932683593272,85.1448315827932
86.5,45.1,0,33.885985303662,98.6561756960704
99.6,29.6,1,22.8980348501787,62.9873346520615
94.0,50.0,0,27.8567765543682,111.037511025422
87.1,34.2,0,33.4073345240233,80.0019553084839
88.9,53.7,0,33.9838196793709,113.77418562666
101.1,34.9,0,19.5760057212905,74.8989018386146
100.6,55.6,1,24.8941760257294,128.803586570896
94.7,41.1,1,25.3239017530869,92.4895529219991
96.3,24.5,0,28.3185451603715,56.8149752362232
99.1,27.3,0,24.4560830878536,58.7148118918785
96.8,26.2,0,26.9940734236239,59.2546507182267
86.4,32.9,0,34.3419568458176,78.068378726438
88.7,27.7,0,33.6300460897692,68.5466003557723
88.2,39.9,0,31.8001572323157,89.8198251866321
99.8,55.9,0,25.7070029369431,128.207299355493
91.6,39.2,0,28.4112653713276,88.3864610671187
97.0,40.0,0,23.0,90.0
95.9,38.3,0,24.1598841056823,85.9650724838691
88.1,42.5,0,31.9978124252268,94.4811057481088
97.7,29.4,0,24.6910915109073,64.5765614470945
96.2,22.5,0,29.5413269844129,53.6731740478798
96.7,25.6,0,27.3906918496047,58.2828671207158
94.2,30.2,1,27.598550686585,69.2009715911585
94.1,27.2,0,28.8903097941161,63.7010263815784
97.8,20.1,0,29.8135875063703,48.1270646491095
87.6,53.7,0,35.1774075224426,112.920561664306
90.1,48.7,0,31.1400064226069,106.223405882599
95.8,52.7,0,27.330020124398,117.690191884914
90.5,51.0,1,31.4841229828623,110.449547610793
99.1,21.0,0,28.2455306199052,47.7263109939063
90.2,45.1,0,30.2332598308552,99.711568181239
98.0,60.6,0,30.1390112644725,133.117717556989
94.1,48.3,0,27.1974263488294,107.768748852739
95.8,22.2,0,30.0413048984228,53.6641354331081
95.6,33.4,0,25.2768668944551,74.864164496252
88.6,35.5,0,31.720813356533,81.8443533856047
100.1,34.3,0,20.7002415444845,74.0165843438658
95.1,23.9,0,29.6516441365399,57.1138429455644
91.6,43.0,0,28.5580111352314,96.0300088082814
101.6,22.4,0,25.4621287405433,46.2730300200567
89.1,38.1,0,30.9583591296438,86.4813885346628
95.1,40.3,1,24.9018071633366,90.6902771978656
94.4,29.6,0,27.6318656626729,67.8905516562483
95.2,46.0,0,25.5154854941073,103.600542516659
92.1,34.1,0,28.5170124662455,78.0596029645807
90.3,47.5,0,30.6323358560852,104.172337700132
109.0,16.8,0,25.6756694167844,25.3674044624696
89.8,51.9,0,32.4599753542728,111.506410939992
92.3,31.4,0,29.0043100245464,72.7520348920482
96.5,45.3,0,24.0902469891863,102.709388136256
94.1,30.1,0,27.7276035747773,69.0811750389217
100.1,24.9,0,24.9803923107705,52.8089924602958
97.1,62.0,0,31.7554719694103,133.851686034015
87.1,41.7,0,32.9438916948195,92.9579415290595
100.7,45.2,0,19.9882465464082,105.079133974961
95.3,30.7,0,26.3928020490436,69.3677298415556
94.9,24.4,0,29.5528340434551,58.1384724640194
93.4,59.5,0,32.9819647686429,126.244498572163
93.5,21.9,0,32.0914318783067,55.6661867598448
96.9,49.0,0,24.7913291293549,111.286405113659
89.3,40.3,0,30.7014657630544,90.559875790162
87.3,42.2,0,32.7739225604748,93.8489616451888
95.1,25.3,0,28.9153938240516,59.4440357244922
88.4,40.1,0,31.600158227452,90.1813151526977
100.7,22.7,0,25.9187191041533,48.1278061212861
63.1,9.3,0,64.6536928566343,61.6512276690662
113.5,69.5,1,30.2076149339864,167.574057134573
97.6,29.8,0,24.6130046926417,65.5175141026529
94.7,48.9,0,26.8197688282356,109.380783784651
100.9,40.8,0,19.1167465851279,92.3984213340925
85.0,40.7,0,35.00699930014,91.1457628381751
93.0,33.8,0,27.7027074489119,77.0673916032604
94.0,25.7,0,29.6730517473347,61.1892062570269
89.1,45.1,0,31.3180459160529,99.3720927085791
92.3,44.1,1,28.0017856573469,98.4194725175966
98.7,22.4,0,27.6305989801162,50.4333811903853
93.5,49.6,0,28.1852798460473,109.91363607457
93.5,54.1,0,30.0176614678759,118.016347644086
90.0,36.2,0,30.2397089933088,82.7809791751303
95.7,48.0,0,25.5830021694093,108.222480898755
92.9,54.4,0,30.6882713752339,117.984626886624
90.0,48.3,0,31.1269979278439,105.464992414625
93.3,44.2,1,27.0283184826582,98.9395650031515
100.8,25.5,0,24.0601330004637,52.9395933986615
95.2,44.6,1,25.2230053720805,100.508022140232
93.6,46.6,0,27.2124971290766,104.036243467926
87.2,36.2,0,33.0193882438788,83.391535661683
96.5,37.5,0,23.6326045961929,83.9275435927922
82.8,44.3,0,37.4476968584184,96.5936364781997
88.0,36.2,0,32.2248351431004,83.2278400338864
92.8,60.5,0,34.0600939517201,127.004473509965
90.0,33.7,0,30.6543634740635,78.140220879052
91.6,30.9,0,29.8223070871454,72.2333703613861
96.3,43.0,0,23.8891188619421,97.2142620392068
96.5,62.9,0,32.8124976190475,134.259147590611
68.7,24.3,0,53.6486719313722,72.9836425668166
92.5,46.6,0,28.2809122908014,103.495733280796
93.7,46.1,0,26.9981480846372,103.058243394871
95.6,40.0,0,24.4,90.0
98.2,27.8,0,24.9815932238118,60.7671825424757
93.4,36.0,0,26.8990706159153,81.4481697661799
93.8,26.8,0,29.3373482100888,63.2602671095334
99.4,56.0,0,26.0837113923613,127.836452534168
101.0,60.3,0,27.8044960393099,136.894589412168
89.1,27.1,0,33.4846233366899,67.3406479599941
94.3,24.6,0,29.9608077327698,59.0690401326405
92.0,36.5,0,28.2179021190449,82.8749836510982
91.1,43.1,0,29.0657874484763,96.1225036614874
88.0,51.4,0,33.9699867530148,109.60844127189
92.4,53.6,0,30.7688153818115,116.231939933157
114.2,63.4,0,24.1080899284867,166.079039635079
94.8,50.1,0,27.148664792214,111.840599479907
93.1,43.4,0,27.1140185144143,97.2036472869753
88.3,39.1,0,31.7127734517182,88.3737428032849
101.2,20.7,0,26.9430881674688,44.2481300440395
101.7,47.8,0,19.8929635801205,113.085133672808
94.2,45.2,0,26.31881456297,101.395321053893
102.1,66.4,0,31.8962380226885,145.861539875489
100.6,40.6,0,19.4092761328186,91.7714697400342
94.8,40.4,0,25.2031744032374,90.9093804491994
91.6,28.5,0,30.6400065274145,67.9555189679268
93.4,46.9,0,27.4803566206845,104.54193006804
94.7,32.0,0,26.5346942699553,72.4527574152765
94.8,43.3,0,25.4151529603896,97.4605661261683
100.1,29.6,1,22.4537302023517,62.40784368817
89.6,44.1,0,30.6752343104336,97.681043659971
98.2,32.0,0,23.2215417231501,69.8482529657881
94.4,26.2,1,29.0826408704574,61.6725577992615
87.3,45.3,0,33.1267263701079,99.2064122395048
84.7,35.2,0,35.6248508768809,82.2565643646717
91.6,49.6,0,29.9786590760828,108.67670173219
87.7,44.6,0,32.6259099489961,98.1052667339025
99.1,29.9,0,23.2124966343563,64.2076774152184
93.5,52.0,0,29.0903764155777,114.362453015312
96.2,49.5,0,25.6259633965242,111.759890812812
98.7,25.0,0,26.0516794084374,54.8458223678526
99.7,39.1,0,20.3199409447961,87.4614554016011
93.6,55.9,0,30.8183386963022,121.05940882971
96.3,54.5,0,27.7838082342936,121.458892917949
97.7,51.3,1,24.9995999967999,116.872538991656
95.3,39.8,0,24.7008097033275,89.5360767013738
94.1,31.9,0,27.137059531202,72.6333801167415
95.5,48.7,0,25.9988461282419,109.550054325048
95.0,41.8,1,25.0647162361755,94.1181897039888
93.5,43.4,1,26.7172229095765,97.311213676989
95.4,43.1,1,24.794555854058,97.1823407715085
100.4,60.8,0,28.579713084634,136.701354605326
89.7,40.4,0,30.3026401490035,90.7563359928257
98.5,52.8,0,25.0217905034792,120.767404389463
93.4,46.4,0,27.359093552236,103.528315466373
100.8,28.2,1,22.5361931124136,58.4258092497147
91.1,48.0,0,29.9868304427127,105.472972328155
89.8,52.9,0,32.8397624839157,113.129863102173
109.4,15.2,0,26.9703540948205,23.1428010672942
97.2,44.5,0,23.2398364882372,101.164880177549
88.2,34.3,0,32.3068104275244,79.8379168059992
87.2,40.1,0,32.8001524386702,90.1746817133905
93.1,50.2,1,28.7689068266419,110.76583354798
101.3,58.1,0,26.0249879923123,134.065912446031
88.2,46.5,0,32.4575106870505,101.55226967339
93.9,42.6,0,26.2291822213351,95.6888572586057
95.7,53.0,0,27.5588461296913,118.145864628304
101.6,46.8,0,19.6163197363828,110.282559088917
91.6,33.5,0,29.1343439946741,77.108565616886
96.3,55.7,0,28.4285068197399,123.522373040392
95.3,55.2,0,29.0022412927001,121.607502246249
106.3,62.8,0,26.5994360842481,148.999302287028
98.0,57.4,0,28.0492424140118,128.340792733863
90.7,39.0,0,29.317059879872,88.0452713883675
94.2,43.3,0,26.0101903107224,97.2889523236101
94.5,34.9,1,26.0049995193232,78.6900675259798
95.0,63.0,0,33.9705755029261,132.614055969611
95.9,58.3,0,30.2605353554758,127.210714522038
97.0,35.7,0,23.3985042256978,79.4104291419323
88.1,31.1,0,33.1182729018287,74.4110643248139
97.4,48.2,0,24.0416305603426,109.942384581697
100.4,54.7,0,24.5,126.869897645844
90.0,34.1,0,30.5746627127758,78.8738250085507
90.2,35.7,0,30.1086366346934,81.7891615139638
97.1,53.3,0,26.4820694055431,120.14742113401
95.8,55.7,0,28.8466635852398,122.973907580509
116.1,64.0,0,24.3148103015426,170.770113756272
92.7,51.2,0,29.5081344717012,112.306205054908
94.3,39.1,0,25.7157539263386,87.9943526286116
89.5,45.9,0,31.0654148531772,100.948221499621
96.7,38.3,0,23.3619348513774,85.8270155239204
100.9,57.3,0,25.7701377567137,132.168998322135
91.4,37.9,0,28.6769942636951,85.8005035597719
88.0,36.0,0,32.2490309931942,82.8749836510982
98.4,21.4,0,28.5047364485273,49.2678933002908
99.3,60.3,0,28.9927577163677,134.441034519168
92.3,35.2,0,28.1128084687389,80.1691135337821
96.0,39.3,0,24.0102061632132,88.3293467286
97.9,44.3,0,22.5144398109302,101.010479907004
101.3,41.6,0,18.7683243791235,94.8904020580539
84.7,42.1,0,35.3624094201738,93.4045182994887
99.0,24.7,0,25.9824941066096,53.9239884436314
99.3,47.7,0,22.0857420070053,110.404228459055
95.2,41.2,1,24.8290152845416,92.7702157972003
87.5,46.6,0,33.1633834220817,101.479345875966
95.4,42.2,0,24.6981780704569,95.1104175610312
98.7,34.0,0,22.128940327092,74.2679952148927
94.8,28.3,0,27.7836282727796,65.0952311919048
100.7,40.4,0,19.3041446326948,91.1873073157287
99.0,56.1,0,26.4614814400101,127.476179561361
94.4,25.7,0,29.3231990069296,60.8125473623809
112.6,15.7,0,25.4017715917611,16.9368950485913
95.4,37.0,0,24.7822517136761,83.0470425318261
95.6,43.7,0,24.6789383888368,98.6226040879193
94.1,53.1,0,29.0244724327592,116.829898810805
90.9,34.5,0,29.6151988006159,79.2971524038407
101.0,27.2,1,22.9093867224769,56.0324732408977
90.5,35.5,0,29.8412466227535,81.3268259521202
97.2,34.9,0,23.363432966925,77.3913932066338
98.3,52.5,0,25.0427634257883,119.943528572612
96.3,40.9,0,23.7170824512628,92.17474411461
88.5,40.1,0,31.5001587297588,90.1818907524979
92.4,38.0,0,27.6723688902848,85.8553762588957
99.8,30.6,0,22.2800359066138,65.045249425421
96.2,34.8,0,24.3614449489352,77.6752725658626
98.4,55.7,0,26.7029960865817,126.011598115813
100.8,43.8,1,19.572429588582,101.1951114263
100.2,33.3,0,20.9028706162575,71.3050116031962
86.8,43.9,0,33.4282814395236,96.6998235643229
110.3,12.9,0,28.7836759292485,19.6939940300973
100.1,25.3,0,24.7406548013588,53.5469600073442
91.6,43.0,0,28.5580111352314,96.0300088082814
92.0,37.9,0,28.0786395681842,85.710846671181
94.2,40.3,0,25.8017441270934,90.6661999701832
89.1,46.2,0,31.5158690186389,101.345586345904
97.8,19.8,0,30.0146630832332,47.7006293373953
97.2,24.7,0,27.4577857810858,56.1363094311817
94.0,76.7,0,44.9765494452387,144.684455158839
98.3,52.0,0,24.7969756220391,118.942391591718
93.1,45.2,0,27.3979926271981,100.940816595891
92.5,49.6,0,29.1274784353195,109.243630335375
90.6,38.4,0,29.4435052261106,86.8849352400944
91.7,41.0,0,28.3176623328975,92.0237438392341
68.3,19.5,0,55.6160048906787,68.3707642911008
88.9,46.7,0,31.8135191388818,102.157650333324
98.3,56.3,0,27.1400073691958,126.912120025462
95.0,43.0,1,25.1793566240283,96.842773412631
93.4,33.3,0,27.4308220802804,75.8624378410197
92.8,45.5,1,27.7504954910719,101.431407442922
97.1,31.6,0,24.3920068875031,69.8563453042129
90.5,29.4,0,31.3466106620796,70.2355189946349
95.6,31.9,0,25.7093368253637,71.6355256550833
95.2,52.7,0,27.8626990795938,117.116839377716
98.8,19.4,0,29.5601082541996,45.8223709799982
99.9,35.4,1,20.6196508214858,77.1095193702486
90.0,22.2,0,34.8832337950483,59.3179313631279
95.2,31.3,0,26.281742712385,70.6688004177945
90.9,33.0,0,29.9300851986759,76.4744833407234
91.0,33.6,0,29.6978113671698,77.5548968032681
97.3,56.0,0,27.7721083103174,125.177935054808
93.4,25.3,0,30.3916106845294,61.0735741647464
96.3,21.3,0,30.1890708701013,51.7255170973253
96.7,51.2,0,25.852079220055,115.672974452324
